source_id,target_id,pair_id,label,cosine_tfidf,price_sim,price_num_equal,manufacturer_lev,manufacturer_jaccard,manufacturer_relaxed_jaccard,manufacturer_overlap,manufacturer_containment,manufacturer_token_jaccard,description_lev,description_jaccard,description_relaxed_jaccard,description_overlap,description_cosine_tfidf,description_containment,name_lev,name_jaccard,name_relaxed_jaccard,name_overlap,name_cosine_tfidf,name_containment
b000eplmpi,http://www.google.com/base/feeds/snippets/13683578637114771147,b000eplmpi-http://www.google.com/base/feeds/snippets/13683578637114771147,True,0.32100725371878347,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.24252593826053537,0.06976744186046512,0.12195121951219512,0.0,0.09811359942651578,0.13636363636363635,0.6052631578947368,0.5555555555555556,0.5555555555555556,0.0,0.7789521850402474,1.0
b000dz9yoa,http://www.google.com/base/feeds/snippets/5216541735240789992,b000dz9yoa-http://www.google.com/base/feeds/snippets/5216541735240789992,True,0.05579179599040443,0.9999133160302498,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2261903025884068,0.009433962264150943,0.028846153846153848,0.0,0.006008114921771734,0.02702702702702703,0.2142857142857143,0.2,0.2,0.0,0.5782795399235767,0.3333333333333333
b000pdnhno,http://www.google.com/base/feeds/snippets/17070501717470514063,b000pdnhno-http://www.google.com/base/feeds/snippets/17070501717470514063,True,0.40948965554697725,0.9999994221068683,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.046158265115611045,0.042735042735042736,0.057803468208092484,0.0,0.38076917903805435,0.75,0.27472527472527475,0.36363636363636365,0.36363636363636365,0.0,0.5558496413721423,1.0
b000fbgapi,http://www.google.com/base/feeds/snippets/18364140307508478752,b000fbgapi-http://www.google.com/base/feeds/snippets/18364140307508478752,True,0.7867633573146402,0.9674936558169639,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.41880446414921263,0.22727272727272727,0.22727272727272727,0.0,0.3417611959934151,0.5,0.8771929824561404,0.6666666666666666,0.6666666666666666,0.0,0.8415015452365882,0.8
b0000c6fjm,http://www.google.com/base/feeds/snippets/18413075895200367717,b0000c6fjm-http://www.google.com/base/feeds/snippets/18413075895200367717,True,0.5523527995829388,0.9989599368362807,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.24529170388988988,0.17391304347826086,0.2,0.0,0.3543968966025393,0.42105263157894735,0.3571428571428571,0.3,0.3,0.0,0.5089667887356862,0.5
b000gcd73y,http://www.google.com/base/feeds/snippets/18135578158357182921,b000gcd73y-http://www.google.com/base/feeds/snippets/18135578158357182921,True,0.43631721491134445,0.9999776066411479,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.160695887668894,0.03333333333333333,0.03333333333333333,0.0,0.054298544290885375,0.1111111111111111,0.5227272727272727,0.6666666666666666,0.6666666666666666,0.0,0.8781054362393936,1.0
b000ccvp0a,http://www.google.com/base/feeds/snippets/12536674159579454939,b000ccvp0a-http://www.google.com/base/feeds/snippets/12536674159579454939,True,0.35591460756390825,0.9994947769296394,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2837661927330174,0.10416666666666667,0.17777777777777778,0.0,0.21553317799766036,0.23809523809523808,0.5076923076923077,0.2857142857142857,0.38461538461538464,0.0,0.4559642725859042,0.8
b000o3ek2m,http://www.google.com/base/feeds/snippets/18295506345742178609,b000o3ek2m-http://www.google.com/base/feeds/snippets/18295506345742178609,True,0.5603119453508946,0.9995103800441943,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.6944444444444444,0.6,0.6,0.0,0.8768432859343953,1.0
b0006g2wke,http://www.google.com/base/feeds/snippets/18422068306669698354,b0006g2wke-http://www.google.com/base/feeds/snippets/18422068306669698354,True,0.36748967776696945,0.9767935455116123,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19924170616113737,0.11764705882352941,0.11764705882352941,0.0,0.1161827752880539,0.2857142857142857,0.31999999999999995,0.3076923076923077,0.4166666666666667,0.0,0.5943608511376663,0.5714285714285714
b0009mg80a,http://www.google.com/base/feeds/snippets/11063455580387217522,b0009mg80a-http://www.google.com/base/feeds/snippets/11063455580387217522,True,0.30792006284125123,0.9985843063006966,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.04741726074315985,0.0,0.0,0.0,0.0,0.0,0.29166666666666663,0.2727272727272727,0.2727272727272727,0.0,0.40303851837872384,0.5
b00007e8bi,http://www.google.com/base/feeds/snippets/18286585073343765950,b00007e8bi-http://www.google.com/base/feeds/snippets/18286585073343765950,True,0.7619073309496741,0.9999468338318865,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3671693235674278,0.3508771929824561,0.42592592592592593,0.0,0.6896990402832677,0.8695652173913043,0.6097560975609756,0.5,0.5,0.0,0.7115124464410495,1.0
b000bp8alk,http://www.google.com/base/feeds/snippets/11465786913875583817,b000bp8alk-http://www.google.com/base/feeds/snippets/11465786913875583817,True,0.6681043139954854,0.9996391057392734,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3710858532902739,0.2727272727272727,0.2727272727272727,0.0,0.589399667290336,0.42857142857142855,0.4482758620689655,0.2222222222222222,0.29411764705882354,0.0,0.39865142268656073,0.5714285714285714
b000lwfbem,http://www.google.com/base/feeds/snippets/6614738792097944479,b000lwfbem-http://www.google.com/base/feeds/snippets/6614738792097944479,True,0.37055759374388003,0.9998413683353572,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.12881868714270822,0.10606060606060606,0.18699186991869918,0.0,0.3709468432727607,0.5185185185185185,0.1079136690647482,0.17391304347826086,0.17391304347826086,0.0,0.23176098311954474,0.8
b000p4tc82,http://www.google.com/base/feeds/snippets/18172308291108986699,b000p4tc82-http://www.google.com/base/feeds/snippets/18172308291108986699,True,0.9135458851221886,0.9998358783506063,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7457269530652806,0.7560975609756098,0.7560975609756098,0.0,0.9179656841571664,1.0,0.54,0.5714285714285714,0.5714285714285714,0.0,0.7706260159759175,1.0
b0009jhv1s,http://www.google.com/base/feeds/snippets/18080236342166120371,b0009jhv1s-http://www.google.com/base/feeds/snippets/18080236342166120371,True,0.5973120919567121,0.9998431020147521,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.24390243902439024,0.4,0.4,0.0,0.645903799797197,1.0
b00006sijq,http://www.google.com/base/feeds/snippets/4886380100862625819,b00006sijq-http://www.google.com/base/feeds/snippets/4886380100862625819,True,0.5451984593744839,0.999855526717083,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24779663252711215,0.1095890410958904,0.125,0.0,0.3243812651830654,0.38095238095238093,0.5694444444444444,0.6,0.6,0.0,0.7812200972124124,1.0
b000jx5nm8,http://www.google.com/base/feeds/snippets/17083097999546756325,b000jx5nm8-http://www.google.com/base/feeds/snippets/17083097999546756325,True,0.7277876530715588,0.9998858661064955,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.39738852887126414,0.42105263157894735,0.42105263157894735,0.0,0.6340530655351271,1.0,0.6612903225806452,0.7142857142857143,0.7142857142857143,0.0,0.9002971216395876,1.0
b000ph8xs4,http://www.google.com/base/feeds/snippets/8417237654939994137,b000ph8xs4-http://www.google.com/base/feeds/snippets/8417237654939994137,True,0.2574393555339941,0.9984963220714002,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14388381768031572,0.07407407407407407,0.08411214953271028,0.0,0.14422242339499047,0.4,0.4383561643835616,0.5454545454545454,0.5454545454545454,0.0,0.734078962547224,1.0
b000ehs6gy,http://www.google.com/base/feeds/snippets/14188088676549374410,b000ehs6gy-http://www.google.com/base/feeds/snippets/14188088676549374410,True,0.2533713775934468,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15690771033990727,0.058394160583941604,0.07407407407407407,0.0,0.13960806703473586,0.34782608695652173,0.39344262295081966,0.5,0.5,0.0,0.5100157752473538,0.8333333333333334
b000hed3f8,http://www.google.com/base/feeds/snippets/15401280256033043239,b000hed3f8-http://www.google.com/base/feeds/snippets/15401280256033043239,True,0.3024355553040743,0.9999708163968508,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05653900345843474,0.034722222222222224,0.05673758865248227,0.0,0.21019537303044747,0.45454545454545453,0.52,0.3333333333333333,0.3333333333333333,0.0,0.4381058860654538,0.8
b000hbxjve,http://www.google.com/base/feeds/snippets/17956249157120493393,b000hbxjve-http://www.google.com/base/feeds/snippets/17956249157120493393,True,0.4536100258767761,0.9972457613344708,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.04162856686420235,0.059154929577464786,0.06818181818181818,0.0,0.36792733360573965,0.875,0.5510204081632653,0.6,0.6,0.0,0.6815370402875182,0.75
b000nknb44,http://www.google.com/base/feeds/snippets/5978521375376689048,b000nknb44-http://www.google.com/base/feeds/snippets/5978521375376689048,True,0.5105683143901869,0.9999852637251425,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2577586584032081,0.1694915254237288,0.21052631578947367,0.0,0.39622659891590495,0.35714285714285715,0.339622641509434,0.3333333333333333,0.3333333333333333,0.0,0.7451139755231541,1.0
b000ihxad4,http://www.google.com/base/feeds/snippets/2854532146016566771,b000ihxad4-http://www.google.com/base/feeds/snippets/2854532146016566771,True,0.45074045585910916,0.9999277633585415,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.160266744956591,0.2196969696969697,0.24806201550387597,0.0,0.3072622248196598,0.8787878787878788,0.1707317073170732,0.25,0.25,0.0,0.38462476410219,0.75
b0001bg5gq,http://www.google.com/base/feeds/snippets/11618158047568311763,b0001bg5gq-http://www.google.com/base/feeds/snippets/11618158047568311763,True,0.013270642576511706,0.9998569714499121,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.6296296296296297,0.0,0.0,0.0,0.1876286808183461,0.0
b0009hj5ve,http://www.google.com/base/feeds/snippets/904752907591542149,b0009hj5ve-http://www.google.com/base/feeds/snippets/904752907591542149,True,0.42180941745086614,0.9999419217402674,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3153238546603475,0.16666666666666666,0.16666666666666666,0.0,0.23470502472031657,0.3333333333333333,0.38095238095238093,0.42857142857142855,0.42857142857142855,0.0,0.8531454328865155,1.0
b000ndibwi,http://www.google.com/base/feeds/snippets/596526892186899957,b000ndibwi-http://www.google.com/base/feeds/snippets/596526892186899957,True,0.21702798172509652,0.9997256452357407,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02899928359652103,0.018648018648018648,0.03309692671394799,0.0,0.030635172026380646,0.20512820512820512,0.6041666666666667,0.625,0.625,0.0,0.7972961595808641,1.0
b000ofnri8,http://www.google.com/base/feeds/snippets/12244614697089679523,b000ofnri8-http://www.google.com/base/feeds/snippets/12244614697089679523,True,0.465580115317374,0.999899013175241,0.0,0.3571428571428571,0.5,0.5,0.0,1.0,0.4545454545454546,0.005817732020761485,0.0137524557956778,0.015748031496062992,0.0,0.43702922054173626,0.875,0.3529411764705882,0.2,0.3333333333333333,0.0,0.24602955157365183,0.4
b000fetuiy,http://www.google.com/base/feeds/snippets/10702491954940587385,b000fetuiy-http://www.google.com/base/feeds/snippets/10702491954940587385,True,0.44283599242255367,0.9999563690685591,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23331652717555712,0.18309859154929578,0.2,0.0,0.3581888135814608,0.5,0.46376811594202894,0.36363636363636365,0.36363636363636365,0.0,0.6365684778754866,1.0
b000hed3fi,http://www.google.com/base/feeds/snippets/5655410586169835557,b000hed3fi-http://www.google.com/base/feeds/snippets/5655410586169835557,True,0.5617122906312852,0.999899157648524,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17576268211339305,0.22448979591836735,0.2903225806451613,0.0,0.4529215075103905,0.8148148148148148,0.6271186440677966,0.6666666666666666,0.6666666666666666,0.0,0.9134349437101099,1.0
b000cs3s2m,http://www.google.com/base/feeds/snippets/17504372812251027705,b000cs3s2m-http://www.google.com/base/feeds/snippets/17504372812251027705,True,0.6657630862630646,0.9899903130663804,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16644324463505494,0.24468085106382978,0.25806451612903225,0.0,0.6820161858674312,0.9583333333333334,0.40740740740740744,0.2,0.2,0.0,0.29219747802361845,0.375
b000brm3xe,http://www.google.com/base/feeds/snippets/7181709960017015550,b000brm3xe-http://www.google.com/base/feeds/snippets/7181709960017015550,True,0.4735087815864311,0.9998841324271006,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3578825002235536,0.12,0.21739130434782608,0.0,0.32036754459553013,0.2222222222222222,0.4375,0.3333333333333333,0.3333333333333333,0.0,0.6039820784686977,0.8333333333333334
b000ogsyjy,http://www.google.com/base/feeds/snippets/2253075076541338967,b000ogsyjy-http://www.google.com/base/feeds/snippets/2253075076541338967,True,0.5583664603352909,0.9999992776335854,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.017209917142212292,0.023483365949119372,0.03359683794466403,0.0,0.5275625645910695,0.7058823529411765,0.44285714285714284,0.5555555555555556,0.5555555555555556,0.0,0.6495031334848762,0.8333333333333334
b000b3z2zo,http://www.google.com/base/feeds/snippets/5286999908576362211,b000b3z2zo-http://www.google.com/base/feeds/snippets/5286999908576362211,True,0.39792680001508784,0.9988579386985413,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17025498059230976,0.07801418439716312,0.10948905109489052,0.0,0.2917099324444677,0.5789473684210527,0.3733333333333333,0.375,0.375,0.0,0.6817462011552786,0.75
b0009jearq,http://www.google.com/base/feeds/snippets/17196507061828599304,b0009jearq-http://www.google.com/base/feeds/snippets/17196507061828599304,True,0.3011653790315521,0.9999443777860769,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2782482737283249,0.11666666666666667,0.15517241379310345,0.0,0.19991961922481127,0.25925925925925924,0.2592592592592593,0.4,0.4,0.0,0.5666363756321611,0.6666666666666666
b0001y7poo,http://www.google.com/base/feeds/snippets/4468026794504477734,b0001y7poo-http://www.google.com/base/feeds/snippets/4468026794504477734,True,0.8397334683384872,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.696969696969697,0.7777777777777778,0.7777777777777778,0.0,0.8560914303970297,1.0
b0008g2bvm,http://www.google.com/base/feeds/snippets/18275035621919457369,b0008g2bvm-http://www.google.com/base/feeds/snippets/18275035621919457369,True,0.5499185358578197,0.9999647485189682,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2875349241499203,0.27906976744186046,0.27906976744186046,0.0,0.4748909315089162,0.5,0.21875,0.3333333333333333,0.3333333333333333,0.0,0.6470418804202516,1.0
b000ndibjq,http://www.google.com/base/feeds/snippets/14812439490848045578,b000ndibjq-http://www.google.com/base/feeds/snippets/14812439490848045578,True,0.3717389514084964,0.9999856971449912,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01766327677306328,0.029411764705882353,0.04597701149425287,0.0,0.261328468436517,0.4482758620689655,0.5869565217391304,0.5714285714285714,0.5714285714285714,0.0,0.7771041365405561,1.0
b000bx5ggy,http://www.google.com/base/feeds/snippets/12226449661661559282,b000bx5ggy-http://www.google.com/base/feeds/snippets/12226449661661559282,True,0.5303410814797627,0.9999992776335854,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.31935545023696676,0.1,0.1,0.0,0.38888892038177514,0.2631578947368421,0.41428571428571426,0.5,0.5,0.0,0.6409075745995508,0.8571428571428571
b0000990y7,http://www.google.com/base/feeds/snippets/13833576505530604294,b0000990y7-http://www.google.com/base/feeds/snippets/13833576505530604294,True,0.43182023168286404,0.9998407904422255,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2983045878731617,0.12727272727272726,0.12727272727272726,0.0,0.3468022774139906,0.2916666666666667,0.21666666666666667,0.35294117647058826,0.35294117647058826,0.0,0.36548841671918414,1.0
b0002w37x8,http://www.google.com/base/feeds/snippets/18444171148464728826,b0002w37x8-http://www.google.com/base/feeds/snippets/18444171148464728826,True,0.45047199600856014,0.9999711053434166,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2979929387067018,0.10714285714285714,0.14814814814814814,0.0,0.2680256294257343,0.2727272727272727,0.48275862068965514,0.4,0.4,0.0,0.6302641870603312,1.0
b000hbvvka,http://www.google.com/base/feeds/snippets/13394537834910060641,b000hbvvka-http://www.google.com/base/feeds/snippets/13394537834910060641,True,0.06804052387979174,0.9960275626129149,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.010021424397844505,0.011363636363636364,0.02005730659025788,0.0,0.04967421601081499,0.3333333333333333,0.28888888888888886,0.23076923076923078,0.23076923076923078,0.0,0.17957453655808256,0.375
b000ra20uq,http://www.google.com/base/feeds/snippets/594191839879876004,b000ra20uq-http://www.google.com/base/feeds/snippets/594191839879876004,True,0.832915558941175,0.999966771144929,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5426703709756496,0.6176470588235294,0.71875,0.0,0.8240328153088389,0.875,0.13043478260869568,0.2222222222222222,0.2222222222222222,0.0,0.5219476475902018,1.0
b0001mbatc,http://www.google.com/base/feeds/snippets/17075992384109050018,b0001mbatc-http://www.google.com/base/feeds/snippets/17075992384109050018,True,0.6088435285480213,0.9999621479998757,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.34553408676631425,0.20588235294117646,0.3225806451612903,0.0,0.41649418987367115,0.4375,0.4117647058823529,0.5,0.5,0.0,0.7328432028819704,0.8
b000gi7itw,http://www.google.com/base/feeds/snippets/17322311354110627719,b000gi7itw-http://www.google.com/base/feeds/snippets/17322311354110627719,True,0.6032379186714475,0.9935666047117072,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25200906655676897,0.3048780487804878,0.3048780487804878,0.0,0.5918382039921867,1.0,0.7,0.6,0.6,0.0,0.543978926145752,0.75
b000o27t8a,http://www.google.com/base/feeds/snippets/18341451742874553099,b000o27t8a-http://www.google.com/base/feeds/snippets/18341451742874553099,True,0.19450349652723,0.9996967505791573,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18037439018023396,0.01652892561983471,0.01652892561983471,0.0,0.04712039929997491,0.05263157894736842,0.6274509803921569,0.625,0.625,0.0,0.7770420893105183,1.0
b000in8n30,http://www.google.com/base/feeds/snippets/4377533611520192512,b000in8n30-http://www.google.com/base/feeds/snippets/4377533611520192512,True,0.14917006927901463,0.9999284857249561,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.19444444444444442,0.2,0.2,0.0,0.493545758099122,1.0
b000bezsyi,http://www.google.com/base/feeds/snippets/10911853136488554482,b000bezsyi-http://www.google.com/base/feeds/snippets/10911853136488554482,True,0.30451677299275365,0.999608621876578,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26891552829662674,0.06666666666666667,0.11627906976744186,0.0,0.15063971041427254,0.125,0.9259259259259259,0.8,0.8,0.0,0.7687916599969515,1.0
b000hcz8ey,http://www.google.com/base/feeds/snippets/11114112522015930440,b000hcz8ey-http://www.google.com/base/feeds/snippets/11114112522015930440,True,0.41225927604781853,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.013515255846244259,0.02072538860103627,0.028720626631853787,0.0,0.22825285659554703,0.7272727272727273,0.88,0.75,0.75,0.0,0.9197767428075749,1.0
b0001wn1ee,http://www.google.com/base/feeds/snippets/12776057589362570320,b0001wn1ee-http://www.google.com/base/feeds/snippets/12776057589362570320,True,0.5958778410712203,0.9999849747785766,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3389088504353576,0.1875,0.22580645161290322,0.0,0.4027012935560147,0.35294117647058826,0.5087719298245614,0.6666666666666666,0.6666666666666666,0.0,0.8378552279373608,1.0
b0000696oh,http://www.google.com/base/feeds/snippets/18180725296745787083,b0000696oh-http://www.google.com/base/feeds/snippets/18180725296745787083,True,0.5128548735686813,0.9998442578010155,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.12671160887191474,0.12056737588652482,0.14492753623188406,0.0,0.4082927124199012,0.6296296296296297,0.4901960784313726,0.5,0.5,0.0,0.8003663421302707,0.6666666666666666
b000hbxjuk,http://www.google.com/base/feeds/snippets/15555806239483804720,b000hbxjuk-http://www.google.com/base/feeds/snippets/15555806239483804720,True,0.4412651977017121,0.9992776335854151,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1815722093766232,0.06422018348623854,0.08411214953271028,0.0,0.3236108331107967,0.4666666666666667,0.5638297872340425,0.5454545454545454,0.5454545454545454,0.0,0.737869333005949,1.0
