subject_id,brand,description,specTableContent,title
11613418,"""Zebra""@en","""Zebra ZXP7 card printer, color dye sublimation or thermal-transfer printing, USB/Ethernet interface, single sided printing, magstripe encoder, HiCo/LoCo ISO standard, 12 dots/mm (300 dpi) resolution""@en ",," ""Zebra Card Printer ZXP7""@en "" Zebra ZXP7 cod.Z71-A00C0000EM00 ""@en"
1633709,"""Asus""@en","""i7 / i5 / i3 (7th Gen), ATX, DDR4, 1 x USB Type C), 6x USB 2.0, 6 x USB 3.0, 4 x SATA3, 2 x M.2 Slots, 2 x PCIe 3.0x16, AMD Crossfire""@en ",," ""ASUS PRIME Z270M-PLUS Intel Z270 (Socket 1151) Micro ATX Motherboard ""@en Socket 1151 | Novatech""@en"
13004811,"""Asus""@en","""Skylake/Kabylake, DDR4 2133-3866, 2x PCIEx16, 2x PCIEx1, 1x M.2, 4x SATA 6Gb/s, 1x USB 3.1 TypeC, 6x USB3.0, 6x USB2.0, Crossfire, Intel LAN""@en ",," ""Asus Prime Z270M-Plus Intel Z270 (Socket 1151) DDR4 Micro ATX Motherboard""@en ""▷ Asus AT… | OcUK""@en"
11002947,"""SEAGATE""",,," ""Disco Duro Seagate Barracuda 2TB SATA3 3.5”"" ""Comprar Disco 3.5 - PowerPlanetOnline.com"""
440224,"""SEAGATE""@fr",,," ""3.5 pouces - 20.2mm IronWolf 1To 5900T/min 64Mo cache Sata 6Gb/s Garantie 36 mois""@fr"
12050629,,"""Transcend's SDXC/SDHC UHS-I Speed Class 3 (U3) 633x microSD cards provide the performance and capacity necessary to harness the full power of your UHS-I compliant smartphones, tablets, digital cameras and camcorders. Capable of reaching incredible read and write speeds of up to 95MB/s and 85MB/s, these cards can easily capture ultra-high quality 4K and 3D recording and significantly reduce the time it takes to transfer videos to your computer. Additionally, the top-tier MLC NAND flash chips inside provide consistent long-life durability and endurance."" ",," ""Transcend Ultimate - flash memory card 32 GB microSDHC UHS-I"" "" Transcend UHS-I TS32GUSDU3 Flash Memory Cards CDWG.com"
10614256,,," Categorie Geheugenkaarten Merk Sandisk Productserie Ultra Product Sandisk Ultra 16GB SDHC UHS-I 30MB/s Uitvoering Sandisk Ultra 16GB SDHC UHS-I 30MB/s EAN 0619659077013, 0619659077655, 6196590770134 SKU SDSDU-016G, SDSDU-016G-, SDSDU-016G-U46 Tweakers ID 310604 Productprijs € 10,50 Reguliere briefpost € 0,- iDeal € 0,- Totaal € 10,50 Onjuiste prijs melden Productprijs € 10,80 Pakketpost (onder €20,-) € 0,- iDeal € 0,- Totaal € 10,80 Onjuiste prijs melden Productprijs € 14,90 Pakketpost € 2,50 iDeal € 0,- Totaal € 17,40 Onjuiste prijs melden"," ""Sandisk Ultra 16GB SDHC UHS-I 30MB/s - Prijzen ""@NL Tweakers""@NL"
12088396,"""Zebra""@it","""Zebra LS2208, 1D, SR, multi-IF, kit (RS232), anthracite""@it ",," ""Zebra LS2208, 1D, SR, multi-IF, kit (RS232), anthracite""@it multi-uso. cod.LS2208-SR20007R-UR ""@it "" Lettore Zebra-LS2208; impugnabile"
13723181,"""Zebra""@en","""Zebra LS2208, 1D, SR, multi-IF, kit (RS232), anthracite""@en ",," ""Zebra LS2208, 1D, SR, multi-IF, kit (RS232), anthracite""@en "" Barcode Scanner Zebra-LS2208; hand held multi-use. cod.LS2208-SR20007R-UR ""@en"
12169994,,, Categorie Processors Merk AMD Product AMD A6-6400K Uitvoering Boxed EAN 0730143303583 SKU AD640KOKHLBOX Tweakers ID 335904," ""AMD A6-6400K Boxed - Reviews ""@NL Jarno Nelis Userreviews Tweakers""@NL"
3089087,,"""AMD A4 7300, FM2+, Richland, Dual Core, 3.8GHz, AMD Radeon HD 8470D 800MHz, 65W, CPU, Retail                             ""@en ",," ""AMD A4 7300 APU Processor - Dual Core""@en Core LN59571 AD7300OKHLBOX | SCAN UK""@en"
1735105,"""HP Enterprise""","""Description:2 x HPE 750GB 3.5-inch 7.2K Midline MSA 2 SATAHard Drive for HPE MSA 2 StorageWorks systemsPart Number(s)
Option Part# AJ868A
Spare Part# 480941-001
Assembly Part# 481281-001
Assembly Part# 481286-002
Model# ST3750330NS

Note:For use only in HPE StorageWorks SystemsModular Smart Array MSA2 1040/2040/P2000 Systems only."" ", Specifications: Category MSA 2 HardDrive Sub-Category 7.2K Generation SATA MSA2 Part Number ST3750330NS-2Pack Products ID 462372 Capacity 750GB Interface Serial ATA Enclosure Internal HDD Form Factor 3.5 inches Spindle Speed 7200RPM Data Transfer Rate 300MB/s Average Seek Time 9ms Average Latency 4.17ms Hot Swap Yes," ""ST3750330NS HP MSA2 750-GB 7.2K 3.5 SATA"", ""Null"" ""New ST3750330NS SATA 2 Pack Wholesale Price ST3750330NS-2Pack"""
11636707,"""HP Enterprise""","""Description:80GB Hot-Plug Serial ATA (SATA) 1.5GB/s Hard Drive 7200 RPM 3.5-inch form factor 1.0 inch highIn HPE Hot-Plug Hard Drive tray (as pictured)For G1-G7 Proliant SATA ServersGenuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s)
Option Part# 349237-B21
Spare Part# 397551-001
Spare Part# 353042-001
Assembly Part# 332649-002
Assembly Part# 391333-002
Assembly Part# 391333-004
Assembly Part# 440300-001
Assembly Part# 407525-001
Assembly Part# 431688-001
Model# 6L080M0
Model# 6Y080M0
Model# FB080C4080
Model# ST3808110AS
Model# WD800AAJS-70TDA0"" ", Specifications:  Manufacturer DL320 Category Hard Drive Sub-Category 7.2K Generation SATA Part Number DL320 349237-B21 Product ID 141941_DL320_HardDrives Type Hard Drive - Hot-Swap Form Factor 3.5 inches x 1/3H Capacity 80GB Interface Type Serial ATA-150 Connector 22-position Serial ATA (ATA) plug Data Transfer Rate 150MB/s Average Seek Time 9ms Spindle Speed 7200RPM," ""349237-B21 HP 80-GB 1.5G 7.2K 3.5 SATA HDD"" ""DL320 G5p 349237-B21 HDD Part# DL320 G5p-349237-B21"""
11679629,"""Kingston""@en","""HyperX® Impact memory boasts the world’s fastest SO-DIMM frequency 2666MHz to keep you ahead of the curve and level up your game""@en ",," ""Kingston HyperX Impact Black Series 8GB 1600MHz DDR3L CL9 SODIMM 1.35V (HX316LS9IB/8)""@en ""▷ Kingston SO… | OcUK""@en"
6314215,,"""HyperX FURY DDR3 memory delivers hassle-free, Plug-and-Play functionality that gets you in the game faster and instant performance that helps you win it. Its asymmetric, aggressive design lets you stand out from the crowd of ""squared"" designs and features quality aluminum and a diamond-cut finish."" ",," ""HyperX FURY - DDR3 8 GB DIMM 240-pin"" "" HyperX 240-pin HX318C10F/8 System Memory (RAM) CDW.com"
16956244,"""HP Enterprise""","""Description:HP 256MB DDR SDRAM Memory ModulePart Number(s)
Hewlett-Packard Part# 175924-001
"" ",," ""175924-001 HP 256MB DDR SDRAM Memory"", ""Null"" ""New 175924-001 Memory Wholesale Price 175924-001"""
15077026,"""HP Enterprise""","""Overview:HP Rack-Mounting Hardware Kit ML370 G2 G3Part Number(s)
Option Part# 230994-001"" ",," ""230994-001 HP Rail Kit for ML370 G2/G3"", ""Null"" Price 230994-001"" G2/G3 Wholesale 230994-001"
10163280,,"""Vengeance Low Profile heat spreaders have a reduced height of 1.03"". They're designed for high-performance systems with extra-large CPU coolers, small form factor system builds, or any other space-constrained application where you need high-performance memory but standard Vengeance modules might not fit."" ",," ""Corsair Vengeance - DDR3 8 GB: 2 x 4 GB DIMM 240-pin"" "" Corsair 240-pin CMZ8GX3M2A1600C9 System Memory (RAM) CDWG.com"
9079565,"""Corsair""@en","""1866MHz RAM Speed, 9-10-9-27 Timings, 1.5-1.6v VDIMM, Lifetime Warranty with Corsair.""@en ",," ""Corsair Vengeance 8GB (2x4GB) DDR3 PC3-15000C9 1866MHz Dual Channel Kit (CMZ8GX3M2A1866C9)""@en ""▷ Corsair … | OcUK""@en"
10176785,,"""With Kingston's DataTraveler 100 G3 storing and transferring of documents, presentations, music, video, and more is quicker and easier than ever. DT100G3 features a sleek, cost-effective design to make the transition to a satisfying USB 3.0 experience a minimal investment. Future-proof your portable storage now!"" ",," ""Kingston DataTraveler 100 G3 32 GB USB 3.0"" "" Kingston 3.0 - DT100G3/32GB Thumb Drives CDW.com"
1289106,,"""Capacidad: 16 GB; Función de protección de los datos: No; Interfaz: USB 3.0; Velocidad Lectura: 0,00 MB/s; Velocidad Escritura: 0,00 MB/s; Color primario: Blanco"" ",," ""PENDRIVE 16GB USB 3.0 BLANCO DTIG4"" DTIG4 | Tradineur.com"""
10835073,"""Intel""@en","""Quad Core Technology, 2.70GHz clock speed, 14nm Process, 6MB L3 Cache, Dual Channel DDR3/DDR4 Controller, Integrated Iris DX12 Graphics, 3 Year Warranty""@en ",," ""Intel Core i5-6400 2.70GHz (Skylake) Socket LGA1151 Processor - Retail""@en ""▷ Intel Processo… | OcUK""@en"
13975263,"""Intel""",,," ""Intel - Core i5-7600K 3.8GHz Quad-Core Processor"" Processor (BX80677I57600K) PCPartPicker"""
15595454,"""KINGSTON""@fr",,," ""16GB DDR4-2400MHZ CL15 DIMM HYPERX FURY BLACK""@fr"
1187283,"""Kingston""@hu",,," ""Kingston HyperX Fury 16 Gb""@hu ""DDR3 | Net-Développements.com - hu""@hu"
11688583,,"""AMD Ryzen™ 5 1600X, S AM4, Six Core, 12 Thread, 3.6GHz, 4.0GHz Turbo, 16MB Cache, 95W, CPU, Retail                       ""@en ",," ""AMD Ryzen 5 1600X 6 Core AM4 CPU/Processor""@en CPU/Processor LN79703 - YD160XBCAEWOF | SCAN UK""@en"
7442230,,," Categorie Processors Merk AMD Productserie Ryzen Product AMD Ryzen 5 1500X Uitvoering Boxed Wraith Spire koeler EAN 0730143308465 SKU YD1500XBBAEBOX, YD150XBBAEBOX Tweakers ID 745895 Productprijs € 169,95 Pakketpost Nederland € 0,- iDeal € 0,- Totaal € 169,95 Onjuiste prijs melden Productprijs € 172,50 Pakketpost NL boven €100 € 0,- iDeal € 0,- Totaal € 172,50 Onjuiste prijs melden Productprijs € 171,51 Pakketpost DPD € 3,95 iDeal € 0,- Totaal € 175,46 Onjuiste prijs melden Productprijs € 170,55 Pakketpost 0-30 kg € 4,95 iDeal (vanaf € 10,-) € 0,- Totaal € 175,50 Onjuiste prijs melden Productprijs € 176,51 Pakketpost (vanaf 50,-) € 0,- iDeal € 0,- Totaal € 176,51 Onjuiste prijs melden Productprijs € 173,95 Pakketpost NL DPD € 4,95 iDeal € 0,- Totaal € 178,90 Onjuiste prijs melden Productprijs € 175,95 Pakketpost € 3,95 iDeal € 0,- Totaal € 179,90 Onjuiste prijs melden Productprijs € 181,- Pakketpost vanaf € 0,- iDeal € 0,- Totaal € 181,- Onjuiste prijs melden Productprijs € 181,- Pakketpost (boven €20,-) € 0,- iDeal € 0,- Totaal € 181,- Onjuiste prijs melden Productprijs € 178,14 Pakketpost vanaf € 99,- € 3,95 iDeal € 0,50 Totaal € 182,59 Onjuiste prijs melden Productprijs € 185,- Pakketpost tot € 50,- € 0,- iDeal € 0,- Totaal € 185,- Onjuiste prijs melden Productprijs € 185,- Pakketpost tot 1 kg € 0,- iDeal € 0,- Totaal € 185,- Onjuiste prijs melden Productprijs € 185,81 Verzending € 0,- iDeal € 0,- Totaal € 185,81 Onjuiste prijs melden Productprijs € 189,95 Pakketpost (vanaf € 44,95) € 0,- iDeal € 0,- Totaal € 189,95 Onjuiste prijs melden Productprijs € 191,18 Pakketpost (vanaf € 29,95) € 0,- iDeal € 0,- Totaal € 191,18 Onjuiste prijs melden Productprijs € 195,99 Pakketpost € 0,- iDeal € 0,- Totaal € 195,99 Onjuiste prijs melden Productprijs € 196,80 Pakketpost Nederland (vanaf € 50,-) € 0,- iDEAL € 0,- Totaal € 196,80 Onjuiste prijs melden Productprijs € 197,95 Pakketpost PostNL (vanaf € 49,95) € 0,- iDeal € 0,- Totaal € 197,95 Onjuiste prijs melden Productprijs € 199,- Pakketpost (vanaf € 50,-) € 0,- iDeal € 0,- Totaal € 199,- Onjuiste prijs melden Productprijs € 199,- Pakketpost (vanaf € 25,-) € 0,- iDeal € 0,- Totaal € 199,- Onjuiste prijs melden Productprijs € 199,- Pakketpost (vanaf € 25,-) € 0,- iDeal € 0,- Totaal € 199,- Onjuiste prijs melden Productprijs € 199,- Pakketpost vanaf € 25,- € 0,- iDeal € 0,- Totaal € 199,- Onjuiste prijs melden Productprijs € 205,- Pakketpost (vanaf € 50,-) € 0,- iDEAL € 0,- Totaal € 205,- Onjuiste prijs melden Productprijs € 209,- Pakketpost (vanaf € 20,- i.c.m. iDEAL) € 0,- iDeal € 0,- Totaal € 209,- Onjuiste prijs melden Productprijs € 222,50 Pakketpost > € 50,- € 0,- iDeal € 0,- Totaal € 222,50 Onjuiste prijs melden Productprijs € 226,50 Pakketpost (vanaf € 50,-) € 0,- iDEAL € 0,- Totaal € 226,50 Onjuiste prijs melden"," ""AMD Ryzen 5 1500X Boxed Wraith Spire koeler - Prijzen ""@NL Tweakers""@NL"
12333653,"""Apple""@en","""2.8GHz Dual-Core Intel Core i5 (Turbo Boost Up To 3.3GHz)/ 3MB L3 Cache/ 1TB Fusion Drive/ 8GB Of 1600MHz LPDDR3 Memory/ Intel Iris Graphics/ Thunderbolt 2/ USB 3/ SDXC Card Slot/ HDMI/ 802.11ac/ Bluetooth 4.0/ Aluminum Finish""@en ", Method Estimated Delivery Cost Ground Shipping Nov 29th $10.24 Second Day Nov 28th $16.54 Next Day Air Nov 27th $33.98 Processor Speed 2.80GHz System Memory (RAM) 8GB Hard Drive Size 1TB Graphics Card Intel Iris Graphics Device Type Mac Mini    ," ""Apple Mac Mini 2.8GHz Intel Core i5 Computer""@en Computer - MGEQ2LL/A""@en"
770253,,"""Null""@es ",," ""Mac Mini Qc I5 2.6ghz/8gb/1tb/iris Graphics""@es ""HP OMEN Ordenador de sobremesa by - 870-110ns Black Friday 2017 ""@es"
14137211,"""HP Enterprise""","""Description:HP Intelï¿½ Xeonï¿½ E5506 BL280c G6 (2.13GHz/4-core/4MB/80W)Full Processor Option KitPart Number(s)Manufacturer Part# 507825-B21"" ", Specifications: Category Proliant Processor Sub-Category Intel Xeon Generation G6 Part Number 507825-B21 Products ID 458138 Product Type Processor Processor Type Intel Xeon Processor Core Quad-Core Processor Qty 1 Clock Speed 2.13GHz QuickPath Interconnect 4.8GT/s L2 Cache 1MB L3 Cache 4MB 64-bit Processing Yes Process Technology 45nm Processor Socket Socket B LGA-1366 Thermal Design Power 80W," ""507825-B21 HP Xeon E5506 2.13GHz BL280c G6 "", ""Null"" ""New 507825-B21 Wholesale Price 507825-B21"""
15166102,"""HP Enterprise""","""Description:Intel Xeon X5470 DL360 G5(3.33GHz/4-core/12MB/120W)Full Processor Option KitPart Number(s)Option Part# 487511-B21"" ", Specifications: Category Proliant Processor Sub-Category Xeon Generation G5 Part Number 487511-B21 Products ID 454477 Product Type Processor Board Processor Type Intel Xeon Processor Core Quad-Core Processor Qty 1 Clock Speed 3.33GHz Bus Speed 1333MHz L1 Cache 256KB L2 Cache 12MB 64-bit Processing Yes Process Technology 45nm Processor Socket Socket J LGA-771 Thermal Design Power 120W," ""487511-B21 HP Xeon X5470 3.33GHz DL360 G5"", ""Null"" ""New 487511-B21 G5 Wholesale Price 487511-B21"""
2389301,,,," ""AMD Processor, Ryzen 7 8C 1800X 3.6GHz 4.0GHz Turbo 16MB Total L3 Cache DDR4 95W""@en Processor (YD180XBCAEWOF)""@en"
11591025,,"""AMD A-Series A10 9700E, S AM4, Quad Core, 4 Thread, 3.0GHz, 3.5GHz Turbo, 2MB Cache, 847MHz Radeon R7, 35W, CPU, Retail  ""@en ",," ""AMD Quad Core A10 9700E AM4 CPU/Processor with Radeon Graphics""@en Graphics LN83453 - AD9700AHABBOX | SCAN UK""@en"
11302465,"""SEAGATE""@fr",,," ""3.5 pouces - 26.1mm Barracuda 2To 7200T/min 64Mo cache Sata 6Gb/s Garantie 24 mois""@fr"
13060915,"""WESTERN DIGITAL""",,," ""Disco Duro WD Red 1TB SATA3 NAS 3,5"" ""Comprar Disco 3 5 - PowerPlanetOnline.com"""
8867779,,,," ""Sandisk Cruzer Ultra 32GB USB 3.0""@es 3.0 ""@es"
802249,,"""256GB Corsair Flash Voyager Slider X2 USB 3.0  Capless Design Read Upto 200MBs - Write Upto 90MBs                      ""@en ",," ""USB 3.0 Flash Drive with Capless retractable design Corsair Slider X2 Voyager 256GB""@en 256GB LN62411 - CMFSL3X2-256GB | SCAN UK""@en"
12907731,,"""Sophisticated performance enhancing features deliver the speed you need for demanding applications like photo and video editing and Internet gaming.High performance, high capacity, high reliability, and cutting-edge technology make up WD Black, the ideal drive for those who demand only the best."" ",," ""Western Digital Black 2 TB Internal HDD"" "" Western HDD - WD2003FZEX Desktop Hard Drives CDW.com"
7744179,"""SanDisk"""," ""SDSDUNC-064G-GN6IN CVK 64GB 9p SDXC r80MB/s 533x Class 10 UHS-I U1 SanDisk Ultra Secure Digital Extended Capacity Card Retail""",," ""SanDisk SDSDUNC-064G-GN6IN CVK 64GB 9p SDXC r80MB/s 533x Class 10 UHS-I U1 SanDisk Ultra Secure Digi"""
7548913,"""Sandisk"""," media players ""16GB Sandisk SDHC 9-pin Class 4 min 15 MB/s Read and Write speeds 2.7V to 3.3V voltage support 24mm x 32mm 2.1mm Secure Digital High Capacity Card for digital cameras video other flash devices""",," ""Sandisk 16GB SDSDB-016G SDHC Secure Digital Card 15MB/s Class 4 Limited"""
2935082,,," Categorie Processors Merk Intel Productserie Core i3 Product Intel Core i3-6300 Uitvoering Boxed EAN 0675901364782 SKU BX80662I36300 Tweakers ID 465249 Productprijs € 139,- Pakketpost (vanaf € 20,- i.c.m. iDEAL) € 0,- iDeal € 0,- Totaal € 139,- Onjuiste prijs melden Productprijs € 150,95 Pakketpost Nederland vanaf € 25,- € 0,- iDeal € 0,- Totaal € 150,95 Onjuiste prijs melden Productprijs € 150,95 Pakketpost tot € 50,- € 0,- iDeal € 0,- Totaal € 150,95 Onjuiste prijs melden Productprijs € 145,99 Pakketpost vanaf € 99,- € 5,95 iDeal € 0,50 Totaal € 152,44 Onjuiste prijs melden Productprijs € 148,50 Pakketpost DPD € 3,95 iDeal € 0,- Totaal € 152,45 Onjuiste prijs melden Productprijs € 149,75 Pakketpost 0-30 kg € 4,95 iDeal (vanaf € 10,-) € 0,- Totaal € 154,70 Onjuiste prijs melden Productprijs € 160,- Pakketpost (boven €20,-) € 0,- iDeal € 0,- Totaal € 160,- Onjuiste prijs melden Productprijs € 160,99 Pakketpost € 0,- iDeal € 0,- Totaal € 160,99 Onjuiste prijs melden Productprijs € 162,- Pakketpost vanaf € 0,- iDeal € 0,- Totaal € 162,- Onjuiste prijs melden Productprijs € 170,95 Pakketpost € 3,95 iDeal € 0,- Totaal € 174,90 Onjuiste prijs melden Productprijs € 163,35 Pakketpost € 12,10 iDeal € 0,- Totaal € 175,45 Onjuiste prijs melden Productprijs € 179,99 Pakketpost (tot € 20,-) € 0,- iDeal € 0,- Totaal € 179,99 Onjuiste prijs melden"," ""Intel Core i3-6300 Boxed - Prijzen ""@NL Tweakers""@NL"
14664847,,," Categorie Processors Merk Intel Productserie Core i7 Product Intel Core i7-6700 Uitvoering Boxed EAN 0735858302166, 5032037077187 SKU BX80662I76700 Tweakers ID 461464 Productprijs € 309,- Verzending € 0,- iDeal € 0,- Totaal € 309,- Onjuiste prijs melden Productprijs € 309,95 Pakketpost Nederland € 0,- iDeal € 0,- Totaal € 309,95 Onjuiste prijs melden Productprijs € 319,- Pakketpost tot € 50,- € 0,- iDeal € 0,- Totaal € 319,- Onjuiste prijs melden Productprijs € 319,- Pakketpost vanaf € 0,- iDeal € 0,- Totaal € 319,- Onjuiste prijs melden Productprijs € 317,12 Pakketpost vanaf € 99,- € 3,95 iDeal € 0,50 Totaal € 321,57 Onjuiste prijs melden Productprijs € 322,19 Pakketpost (boven €20,-) € 0,- iDeal € 0,- Totaal € 322,19 Onjuiste prijs melden Productprijs € 324,43 Pakketpost vanaf € 42,35 € 0,- iDeal € 0,- Totaal € 324,43 Onjuiste prijs melden Productprijs € 321,50 Pakketpost DPD € 3,95 iDeal € 0,- Totaal € 325,45 Onjuiste prijs melden Productprijs € 337,70 Pakketpost (vanaf € 50,-) € 0,- iDEAL € 0,- Totaal € 337,70 Onjuiste prijs melden Productprijs € 359,- Pakketpost € 3,95 iDeal € 0,- Totaal € 362,95 Onjuiste prijs melden Productprijs € 362,95 Opsturen vanaf €50,- € 0,- iDeal € 0,- Totaal € 362,95 Onjuiste prijs melden Productprijs € 369,- Pakketpost > € 50,- € 0,- iDeal € 0,- Totaal € 369,- Onjuiste prijs melden Productprijs € 369,05 Pakketpost € 0,- iDeal € 0,- Totaal € 369,05 Onjuiste prijs melden Productprijs € 379,99 Pakketpost (tot € 20,-) € 0,- iDeal € 0,- Totaal € 379,99 Onjuiste prijs melden Productprijs € 377,- Pakketpost NL DPD € 4,95 iDeal € 0,- Totaal € 381,95 Onjuiste prijs melden Productprijs € 399,- Pakketpost (vanaf € 20,- i.c.m. iDEAL) € 0,- iDeal € 0,- Totaal € 399,- Onjuiste prijs melden"," ""Intel Core i7-6700 Boxed - Prijzen ""@NL Tweakers""@NL"
