subject_id,brand,description,specTableContent,title
12130410,,"""<p>This lustrous watch, model number W4100013 from Cartier gives beauty and top notch functionality for the modern watch user. This Gents timepiece has features appreciated by today’s watch aficionados. </p>

<p> 
This is a watch of insurmountable functionality and distinct style. A white dial provides an elegant contrast to the bold and captivating numbers. Its manual winding movement has world-class mechanics that can stand the test of time. This watch includes tourbillon complications. Its complications are distinctively positioned for easy reading. The numbers on this timepiece are in roman numeral style, seamlessly fitting right in with the entire piece. The case is expertly crafted of 18k pink gold, both eye catching and was crafted to last a long time. The watch’s leather band fits snugly and fashionably over your wrist. This watch's bezel features gorgeous 18k pink gold that speaks volumes. This bezel is one that will not be forgotten and will always be found on your wrist. It goes around the scratch resistant sapphire crystal of the watch. It has a 100 ft (30 meter) water resistance. </p>

<p>Northeastern Fine Jewelry has sleek, elegant, and luxurious watches for any price level. For more information, call 1-855-795-NEFJ or email at info@nefj.com.</p>"" ",," ""Cartier Drive De Cartier Watch W4100013"" ""Shop WGNM0003 Watches | Northeastern Fine Jewelry"""
2002422,,"""Null"" ",," ""Cartier Tortue Watch WA501012"" ""Shop Cartier WA501012 Watches | Northeastern Fine Jewelry"""
14550993,,"""<p> At Costello Jewelry Company in Naperville, IL we offer a large selection of luxury watches.We are proud to be a Raymond Weil retailer. As an authorized retailer, you can rest assured that every Raymond Weil watch we carry is 100% authentic and backed by a generous warranty.  Raymond Weil watches are built to last and they are purchased for their attention to detail. Whether you are looking for a watch that is stylish and sophisticated or casual and sporty we are confident that you’ll find just what you are looking for. </p>"" ",," ""Raymond Weil Maestro Watch 2227-STC-00659"" ""Shop Raymond 2227-ST-00659 Watches | Costello Jewelry Company"""
16211051,,"""<p> At Costello Jewelry Company in Naperville, IL we offer a large selection of luxury watches.We are proud to be a Raymond Weil retailer. As an authorized retailer, you can rest assured that every Raymond Weil watch we carry is 100% authentic and backed by a generous warranty.  Raymond Weil watches are built to last and they are purchased for their attention to detail. Whether you are looking for a watch that is stylish and sophisticated or casual and sporty we are confident that you’ll find just what you are looking for. </p>"" ",," ""Raymond Weil Maestro Watch 2227-STC-00659"" ""Shop Raymond 2237-PC-00659 Watches | Costello Jewelry Company"""
2635881,,"""<p>This sleek luxury watch, model number WR000551 from Cartier gives style and high tech function for the modern watch user. This Ladies timepiece expresses a flawless and sophisticated character. </p>

<p> 
This is the timepiece of numerous functionality and distinct style. A silver dial is perfect for those with a refined taste in watches. Its manual winding movement offers excellence in technical innovation. Its complications greatly increase your watch’s functionality. The numbers on this timepiece are in roman numerals, arabic style, adding to this piece’s luxurious feel. The neat round case is 36 mm. The case is finely created out of 18k white gold, both attention grabbing and is crafted to last. The watch’s alligator band is smooth and made out of the highest quality materials. This bezel is one that will not be forgotten and will always be found on your wrist. It encircles the scratch resistant sapphire crystal of the watch. It has a 100 ft (30 meter) water resistance. The true highlight of this piece is the diamonds that are located in the bezel, crown of this watch. </p>

<p>Northeastern Fine Jewelry has sleek, elegant, and luxurious watches for any price level. For more information, call 1-855-795-NEFJ or email at info@nefj.com.</p>"" ",," ""Cartier Ronde Louis Cartier Watch WR000551"" ""Shop W6800151 Watches | Northeastern Fine Jewelry"""
6357911,,"""
                                    Who says you can’t have functionality and style all in one piece? This timepiece from Longines is out to prove just that. The body of the watch is a Stainless steel case material. The timepiece is enclosed in a 44-mm case .  The case is Tachymeter bezel type which gives the piece a definitive craftsmanship. The watch’s face is decked with a Silver dial that not only matches but highlights the piece, as a whole. Features such as Date, Chronograph, Central 60 second hand as added complications make this piece more functional than ordinary. Now surely your watch won’t only tell time, it will also tell of your endearing sense for fashion and functionality.

Merry Richards is an authorized and trustworthy distributor of Longines’s . You can do business with us by calling at 630-516-8000. We can also be reached through this email address: scott@merryrichardsjewelers.com.                                "" ",," ""Longines Conquest L3.697.4.76.6"" ""Shop Longines L3.697.4.76.6 | Merry Richards Jewelers"""
4568981,,,," ""Cartier Ronde Solo Louis Cartier Ladies Watch W6800151""@en-us"
17017603,,"""<p>This exceptional watch, model number WSRN0002 from Cartier offers style and first-rate functionality for the modern watch user. This Gents timepiece adopts a distinctive design as well as classic watchmaking details. </p>

<p> 
This is a watch of insurmountable functionality and distinct style. A silver dial comes complete with intricate hour and minute markings that you’ll love. Its automatic (self winding) movement has unrivaled high-precision. This watch includes central 60 second hand, chronograph complications. Its complications are representative of this jeweler’s unique expertise of watches that take advantage of all of the space in the dial. The numbers on this timepiece are in roman numeral style, seamlessly fitting right in with the entire piece. The clean round case is 43 mm. The case is expertly crafted of stainless steel, both aesthetically pleasing and is crafted to last. The watch’s alligator band was designed to be worn all day and still be comfortable to wear. This bezel is one that will not be forgotten and will always be found on your wrist. </p>

<p>Northeastern Fine Jewelry has a stunning selection of watches from the best watchmakers in the world. For more information, call 1-855-795-NEFJ or email at info@nefj.com.</p>"" ",," ""Cartier Ronde Croisière De Cartier Watch WSRN0002"" ""Shop W2RN0007 Watches | Northeastern Fine Jewelry"""
8453705,,"""<p> At Naperville’s most popular jewelry destination we offer a large selection of luxury watches.We are happy to be a Raymond Weil retailer. As an authorized retailer, you can rest assured that every Raymond Weil watch we carry is 100% authentic and backed by a generous warranty.  Raymond Weil watches are built for reliability and they are purchased for their luxurious details. This 5132-STP-00985 Gold plated stainless steel, Stainless steel Ladies Raymond Weil watch features a Scratch resistant sapphire crystal for worry-free wear. Whether you are looking for a watch that is stylish and sophisticated or casual and athletic we are confident that you’ll find just what you are looking for. </p>"" ",," ""Raymond Weil Noemia Watch 5132-STP-00985"" ""Shop Raymond 5132-ST-00985 Watches | Costello Jewelry Company"""
3545850,,"""<p> At Naperville’s most popular jewelry destination we offer a large selection of luxury watches.We are happy to be a Raymond Weil retailer. As an authorized retailer, you can rest assured that every Raymond Weil watch we carry is 100% authentic and backed by a generous warranty.  Raymond Weil watches are built for reliability and they are purchased for their luxurious details. This 5132-STP-00985 Gold plated stainless steel, Stainless steel Ladies Raymond Weil watch features a Scratch resistant sapphire crystal for worry-free wear. Whether you are looking for a watch that is stylish and sophisticated or casual and athletic we are confident that you’ll find just what you are looking for. </p>"" ",," ""Raymond Weil Noemia Watch 5132-STP-00985"" ""Shop Raymond 5132-SPS-00985 Watches | Costello Jewelry Company"""
13241150,,,," ""Unisex Spartan Wrist HR Barometer Bluetooth Chronograph Watch ""@de ""Herren Gadget Uhren""@de"
1635082,"""Suunto""","""
                
                            
			                
				                
			                    
			                    
				                    
		                
		                
			                
				                Altímetro
			                
			                
				                Altimetro Barométrico
			                
		                
		                
		                
			                
				                Barómetro
			                
			                
				                Si
			                
		                
		                
		                
			                
				                Brújula
			                
			                
				                Si
			                
		                
		                
		                
			                
				                Cinta Frecuencia Cardiaca
			                
			                
				                No
			                
		                
		                
		                
			                
				                Cronómetro
			                
			                
				                Si
			                
		                
		                
		                
			                
				                Función Frecuencia Cardiaca
			                
			                
				                No
			                
		                
		                
		                
			                
				                GPS
			                
			                
				                No
			                
		                
		                
		                
			                
				                Resistencia al Agua
			                
			                
				                30 m
			                
		                
		                
		                
			                
				                Software para PC
			                
			                
				                No Incluido
			                
		                
		                
		                
			                
				                Uso Recomendado
			                
			                
				                Trekking y Senderismo, Alta Montaña y Expediciones, Ski de Fondo, Ski de Montaña, Escalada Clásica, Escalada en Hielo
			                
		                
		                
		                
			                
				                Peso Aproximado
			                
			                
				                64 g
			                
		                
		                
                    
                    
                
                        
                        
                             Manual de uso
                        
                        
                        
	                    
                    
                Seleccionado por los profesionales de la escalada, el Suunto Core es el modelo de referencia de los ordenadores de muñeca ABC.

Suunto Core proporciona datos e informaciones útiles para explorar los sitios más salvajes del planeta.
Su Suunto Core le indica la llegada de una ráfaga con la Alarma de Tormenta - es una de las numerosas funciones del reloj que le ayudan a tomar las decisiones apropiadas. Tal como el famoso Suunto Vector, el Suunto Core tiene un altímetro, un barómetro, un termómetro, un Indicador de Tendencia Barométrica y una brújula digital. 

El sensor de presión funciona en cuatro modos. El Suunto Core tiene un modo alti-baro automático que detecta los movimientos o la ausencia de movimientos, y cambia en consecuencia. Cuando el dispositivo está en movimiento, se activa el perfíl Altímetro y el ordenador de muñeca ABC registra los cambios de altitud. Cuando el dispositivo permanece en una altitud constante, se activa el perfíl Barómetro y el instrumento registra los cambios de presión barométrica. Puede utilizar su Suunto Core como una brújula tradicional moviendo el anillo giratorio exterior según los segmentos móviles que muestran el Norte y siguiendo la dirección. Puede ver el valor numérico de su dirección, seguir y bloquear un rumbo al presionar solo un botón. El Suunto Core también indica la hora dual, la fecha, la hora de salida y puesta del sol y posee un cronómetro.

Características: 

Altímetro: Medición de la variación de altitud / Puesta a 0, Diario, Modo Automático. 
Barómetro: Alarma de Tormenta, Indicador de Tendencia Barométrica, Gráfica de la presión barométrica.
Brújula: Anillo giratorio, Rumbo, Calibración fácil. 
Medición de la Profundidad: Profundidad Máx. 10 m/30 pies. 
Reloj: Horas de salida/puesta del sol, Hora dual, Cuenta atrás. 
Otro: Bloqueo de botones, Menú disponible en 4 idiomas.

"" "," Altímetro Altimetro Barométrico Barómetro Si Brújula Si Cinta Frecuencia Cardiaca No Cronómetro Si Función Frecuencia Cardiaca No GPS No Resistencia al Agua 30 m Software para PC No Incluido Uso Recomendado Trekking y Senderismo, Alta Montaña y Expediciones, Ski de Fondo, Ski de Montaña, Escalada Clásica, Escalada en Hielo Peso Aproximado 64 g"," ""Core All Black"" ""Suunto Core Black - Relojes de Montaña Electrónica y Orientación en Barrabes.com"""
